trial,condition,primeword,target,correctResp,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,thisRow.t,notes,scanner_init.started,text.started,key_resp_2.started,scanner_init.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,longfix.started,startfixation.started,startfixation.stopped,longfix.stopped,trials.started,bwtrialsfixation.started,prime.started,key_resp.started,bwtrialsfixation.stopped,prime.stopped,filler.started,stimulus.started,filler.stopped,stimulus.stopped,filler2.started,key_resp.stopped,filler2.stopped,trials.stopped,key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
132,Different,chef,book,3,0,59,59,131,276.79445737501374,,,,,,,,,,,,,,,,,,,276.7894312500139,276.79445737501374,277.8043801250169,277.8043801250169,277.8043801250169,278.1041504169989,1.3141104597598314,278.4862652090087,1.712774000770878,278.7738185840135,1.9999765427492093,,,280.87115354201524,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
32,Different,chef,book,3,0,60,60,31,280.88763112502056,,,,,,,,,,,,,,,,,,,280.87141716701444,280.88763112502056,281.85868679199484,281.85868679199484,281.8862236670102,282.1708773340215,1.3009536677564029,282.55548379200627,1.7017585847643204,282.85298029199475,2.000642792758299,284.93633787499857,4.066337667783955,284.9369563340151,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
125,semanticR,ship,boat,3,0,61,61,124,284.9427748339949,,,,,,,,,,,,,,,,,,,284.93726412500837,284.9427748339949,285.9417172920075,285.9417172920075,285.9417172920075,286.23951954199583,1.3028896257746965,286.6431478339946,1.6930994597787503,286.93947620899417,2.0042955427779816,289.0204139169946,,289.03719412500504,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
197,semanticR,chef,cook,2,0,62,62,196,289.04572712501977,,,,,,,,,,,,,,,,,,,289.0380094590073,289.04572712501977,290.023943334003,290.023943334003,290.0401514590194,290.3195613340067,1.3061261257971637,290.7253689170175,1.6953176677925512,291.02123729200684,2.007837042794563,293.09095387501293,,293.1205515000038,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
220,Different,chef,book,3,0,63,63,219,293.1265218339977,,,,,,,,,,,,,,,,,,,293.12131154199596,293.1265218339977,294.102957916999,294.102957916999,294.12367050000466,294.38819262501784,1.309703125822125,294.80809895900893,1.6980722508160397,295.12111295899376,2.0111693348153494,297.1728921670001,,297.2032962090161,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
137,semanticR,chef,cook,2,0,64,64,136,297.210295375,,,,,,,,,,,,,,,,,,,297.20407479201094,297.210295375,298.1862718750199,298.1862718750199,298.20710020899423,298.47225350001827,1.3128655008331407,298.88708016701275,1.7017990008171182,299.1871716250025,2.001728042814648,301.25728175000404,,301.2709201250109,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
121,semanticR,boat,ship,3,0,65,65,120,301.2802350000129,,,,,,,,,,,,,,,,,,,301.2717707499978,301.2802350000129,302.26971012499416,302.26971012499416,302.27383416701923,302.5563743750099,1.2995862508250866,302.9584529999993,1.6883976678363979,303.27074366700253,2.0008420428202953,305.33934591701836,4.069273750821594,305.33958770902245,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
105,semanticR,ship,boat,3,0,66,66,104,305.35287100001005,,,,,,,,,,,,,,,,,,,305.33986820900463,305.35287100001005,306.35293150000507,306.35293150000507,306.35293150000507,306.6404237920069,1.3029745008389,307.0431263339997,1.6930857508559711,307.34056841701386,2.0029887098353356,309.428151250002,4.070309125847416,309.42132954200497,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
11,Same,ship,ship,3,0,67,67,10,309.428151250002,,,,,,,,,,,,,,,,,,,309.4222157500044,309.428151250002,310.4263819589978,310.4263819589978,310.4263819589978,310.72151170900906,1.3064075428701472,311.13790825000615,1.6907532098703086,311.4371945000021,2.0072630008507986,313.52098216701415,,313.5211852090142,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
46,1D,goat,boat,3,0,68,68,45,313.536479041999,,,,,,,,,,,,,,,,,,,313.52196279200143,313.536479041999,314.50794366700575,314.50794366700575,314.5237557500077,314.80303875001846,1.3096359598857816,315.20871091700974,1.698652792867506,315.50830595899606,2.0095803348813206,317.573670917016,4.076362709864043,317.5866477920208,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
170,1D,book,cook,2,0,69,69,169,317.5918050420005,,,,,,,,,,,,,,,,,,,317.58691662500496,317.5918050420005,318.5878807090048,318.5878807090048,318.60322570899734,318.8755298340111,1.3008338348881807,319.28627754200716,1.696223375882255,319.5737458340009,2.013749917881796,321.6579025420069,,321.6704735000094,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
37,semanticR,chef,cook,2,0,70,70,36,321.67721833402175,,,,,,,,,,,,,,,,,,,321.6714253750106,321.67721833402175,322.66192566699465,322.66192566699465,322.6698026670201,322.95637420899584,1.2996770429017488,323.35663254201063,1.6865779598883819,323.6702621669974,2.000291417905828,325.7364094170043,4.070426792895887,325.74071137499413,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
153,semanticR,cook,chef,2,0,71,71,152,325.7530479170091,,,,,,,,,,,,,,,,,,,325.7410302500066,325.7530479170091,326.7531560420175,326.7531560420175,326.7531560420175,327.0391135420068,1.3042890429205727,327.454292792012,1.7043653349101078,327.74231100000907,2.0037227928987704,329.82914466701914,4.070428417908261,329.8213970840152,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
212,Different,chef,book,3,0,72,72,211,329.82914466701914,,,,,,,,,,,,,,,,,,,329.82233845899464,329.82914466701914,330.8366837920039,330.8366837920039,330.8366837920039,331.12381066702073,1.3064165429095738,331.5233196670015,1.6932578349369578,331.82405558400205,2.0071903759380803,333.91140450001694,4.073897750931792,333.9048260000127,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
205,semanticR,ship,boat,3,0,73,73,204,333.91140450001694,,,,,,,,,,,,,,,,,,,333.9056112499966,333.91140450001694,334.9198316250113,334.9198316250113,334.9198316250113,335.20730266699684,1.3097626259259414,335.6091485840152,1.6991001679270994,335.9084251669992,2.010713250929257,338.0031978750194,4.07819995994214,337.98934295901563,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
51,Same,ship,ship,3,0,74,74,50,338.0031978750194,,,,,,,,,,,,,,,,,,,337.99018458402134,338.0031978750194,339.0046141670027,339.0046141670027,339.0046141670027,339.3032269170217,1.3002498349524103,339.70398025002214,1.6974966259440407,339.9917020419962,2.001647167955525,,,342.07061154200346,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
71,Same,ship,ship,3,0,75,75,70,342.07576420900295,,,,,,,,,,,,,,,,,,,342.07148333400255,342.07576420900295,343.05883420901955,343.05883420901955,343.069801250007,343.3557739590178,1.299780834960984,343.7564409170009,1.6863850849622395,344.0532400000084,1.999807959975442,346.13775679201353,4.067778375960188,346.1389755420096,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
142,1D,boat,goat,2,0,76,76,141,346.1460952089983,,,,,,,,,,,,,,,,,,,346.1399828340218,346.1460952089983,347.1409961669997,347.1409961669997,347.1409961669997,347.43653100001393,1.3032552509685047,347.85472425000626,1.704838375968393,348.15489654202247,2.004978292970918,350.2208072920039,,350.23668970901053,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
107,Same,goat,goat,2,0,77,77,106,350.2408542089979,,,,,,,,,,,,,,,,,,,350.236959834001,350.2408542089979,351.22434729200904,351.22434729200904,351.23668666701997,351.5200349999941,1.3066145429911558,351.92576366700814,1.6957172099791933,352.2368287090212,2.0067720009828918,354.2907251249999,4.073251084977528,354.30352124999627,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
189,semanticR,chef,cook,2,0,78,78,188,354.3090830419969,,,,,,,,,,,,,,,,,,,354.3037933339947,354.3090830419969,355.3199830840167,355.3199830840167,355.3199830840167,355.60595829199883,1.3100562510080636,356.00575158401625,1.6956956679932773,356.3046584590047,2.01142933499068,358.3905821670196,,358.390626834007,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
193,semanticR,cook,chef,2,0,79,79,192,358.4033537500072,,,,,,,,,,,,,,,,,,,358.390937417018,358.4033537500072,359.4045142090181,359.4045142090181,359.4045142090181,359.7047697500093,1.3148035010090098,360.08676299999934,1.7133362510066945,360.37403170901234,2.0028579180070665,,,362.47087137500057,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
17,semanticR,chef,cook,2,0,80,80,16,362.47659312500036,,,,,,,,,,,,,,,,,,,362.4711928750039,362.47659312500036,363.47008512500906,363.47008512500906,363.47450037501403,363.75701395899523,1.3000134600151796,364.15841695902054,1.6883627510396764,364.4584595840133,2.0007643760181963,366.54264862500713,4.07263737602625,366.5436533339962,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
229,semanticR,chef,cook,2,0,81,81,228,366.5534593340126,,,,,,,,,,,,,,,,,,,366.5447817920067,366.5534593340126,367.5550801670179,367.5550801670179,367.5550801670179,367.8544181670004,1.3045011680515017,368.2549437090056,1.7048877510533202,368.55479808402015,2.0047455850290135,370.62482912500855,,370.63802454201505,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
122,1D,boat,goat,2,0,82,82,121,370.646287459007,,,,,,,,,,,,,,,,,,,370.63897208400886,370.646287459007,371.6277093340177,371.6277093340177,371.64072262501577,371.9226198749966,1.30671896005515,372.32429208399844,1.694233543064911,372.62131804201636,2.0073089180514216,374.70416287501575,4.074094876064919,374.7043839590042,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
133,semanticR,cook,chef,2,0,83,83,132,374.70975395900314,,,,,,,,,,,,,,,,,,,374.7046960000007,374.70975395900314,375.7202117090055,375.7202117090055,375.7202117090055,376.0213267500221,1.3113907510705758,376.4213543749938,1.7113058760587592,376.7090895420115,1.9990455850784201,378.7925445419969,4.076824001065688,378.78725166700315,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
103,Same,boat,boat,3,0,84,84,102,378.7925445419969,,,,,,,,,,,,,,,,,,,378.78764012499596,378.7925445419969,379.7868034169951,379.7868034169951,379.7868034169951,380.07633083401015,1.3023273350845557,380.48691270902054,1.696862168086227,380.77536554200924,2.002778793073958,382.85878599999705,,382.8701825000171,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
,,,,,,,,,382.87616529202205,,,,,,,,,,,,,,,,,,,382.87049579201266,382.87616529202205,383.85846133402083,383.85846133402083,383.87491591699654,384.15354508400196,1.3001513760827947,384.55931966699427,1.6892780850757845,384.85351591699873,2.000079293095041,,,,,,,,,,,,
